Count;Country;code;cid;year;fstgdp;institutions;judicial;electoral;media;currcrisis;debtcrisis;bankcrisis;inflation;tradegdp;gini;debtgdp;labor;tariffs;kofglobal;koftrade;conflicts;unemployment;realconsumption;realgrosscapform;pbalance;placebo;war;independent;advanced;populist;leftpop;rightpop;popepc;populist_takeover;leftpop_takeover;rightpop_takeover;populist5;populist15
4592;Latvia;LVA;31;1962;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4593;Latvia;LVA;31;1963;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4594;Latvia;LVA;31;1964;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4595;Latvia;LVA;31;1965;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4596;Latvia;LVA;31;1966;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4597;Latvia;LVA;31;1967;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4598;Latvia;LVA;31;1968;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4599;Latvia;LVA;31;1969;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4600;Latvia;LVA;31;1970;;;;;;;;;;;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4601;Latvia;LVA;31;1971;;;;;;;;;;;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4602;Latvia;LVA;31;1972;;;;;;;;;;;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4603;Latvia;LVA;31;1973;65.34405;;;;;;;0;0.13601904;0.3668642;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4604;Latvia;LVA;31;1974;66.263954;;;;;;;0;0.1916057;0.44200718;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4605;Latvia;LVA;31;1975;67.18386;;;;;;;0;0.16248845;0.4201336;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4606;Latvia;LVA;31;1976;68.10377;;;;;;;0;0.14446479;0.4430746;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4607;Latvia;LVA;31;1977;69.023674;;;;;;;0;0.15215468;0.45482254;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4608;Latvia;LVA;31;1978;69.94358;;;;;;;0;0.1435024;0.45296693;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4609;Latvia;LVA;31;1979;70.86349;;;;;;;0;0.16613558;0.4826116;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4610;Latvia;LVA;31;1980;71.783394;;;;;;;0;0.19972427;0.4908897;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4611;Latvia;LVA;31;1981;72.99154;;;;;;;0;0.1783563;0.48231995;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4612;Latvia;LVA;31;1982;74.13835;;;;;;;0;0.18878226;0.45514697;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4613;Latvia;LVA;31;1983;75.11346;;;;;;;0;0.20258905;0.4582692;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4614;Latvia;LVA;31;1984;76.714096;;;;;;;0;0.18012194;0.48856097;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4615;Latvia;LVA;31;1985;74.57378;;;;;;;0;0.2077485;0.4915517;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4616;Latvia;LVA;31;1986;75.95977;;;;;;;0;0.16420436;0.44800666;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4617;Latvia;LVA;31;1987;75.03373;;;;;;;0;0.17583582;0.4530151;;;0.52830493;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4618;Latvia;LVA;31;1988;77.72599;;;;;;;0;0.20635907;0.46500668;27.7;;0.52830493;3.59;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4619;Latvia;LVA;31;1989;81.82877;;;;;;;0;0.22180319;0.48614156;27.7;;0.52830493;3.77;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4620;Latvia;LVA;31;1990;82.58923;;0.859;0.552;0.884;;;0;0.24765839;0.47549483;27.9;;0.52830493;5.05;44.29357;54.257866;;;;;;1;0;0;1;0;0;0;0;0;0;0;0;0
4621;Latvia;LVA;31;1991;72.52545;1.3091626;0.859;0.703;0.884;;;0;0.24038875;0.46407145;28.2;;0.52830493;4.74;44.440495;54.153927;;2.7;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4622;Latvia;LVA;31;1992;49.926407;1.3091626;0.859;0.703;0.884;;;0;2.3529894;0.4749943;28.5;;0.52830493;4.46;51.76287;61.369987;0;6.6;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4623;Latvia;LVA;31;1993;45.118362;1.4168686;0.857;0.796;0.872;;;0;0.73711395;0.47697634;28.9;;0.52830493;4.12;52.90613;61.56228;0;16.7;;;;1;0;1;1;0;0;0;0;0;0;0;0;0
4624;Latvia;LVA;31;1994;46.884583;1.5518327;0.857;0.875;0.886;;;0;0.30693102;0.50218165;29.4;;0.52830493;4.44;53.710735;61.880833;0;18.7;;;;1;0;1;1;0;0;0;0;0;0;0;0;0
4625;Latvia;LVA;31;1995;47.277077;1.53103;0.862;0.871;0.872;;;1;0.22295094;0.9838901;30;0.13493226;0.5675768;6.27;55.028553;65.47461;0;19;3111.612877;1673716838;;1;0;1;1;0;0;0;0;0;0;0;0;0
4626;Latvia;LVA;31;1996;48.93904;1.6278163;0.918;0.859;0.884;;;0;0.16220784;1.0933999;30.6;0.12996508;0.6325734;4.01;61.825405;74.16476;0;20.7;3321.597279;2133015232;;0;0;1;1;0;0;0;0;0;0;0;0;0
4627;Latvia;LVA;31;1997;53.86361;1.6659071;0.918;0.886;0.884;;;0;0.08109498;1.1608375;31.2;0.098665416;0.54460967;3.62;66.06417;74.13501;0;14.9;3534.47222;2293406416;;1;0;1;1;0;0;0;0;0;0;0;0;0
4628;Latvia;LVA;31;1998;57.923462;1.6384974;0.918;0.888;0.866;;;0;0.04539585;1.0072393;31.7;0.084708795;0.52463406;3.29;67.002335;74.917534;0;14.46;3603.374654;3324678677;0.029267102;1;0;1;1;0;0;0;0;0;0;0;0;0
4629;Latvia;LVA;31;1999;59.92273;1.6774621;0.918;0.893;0.885;;;0;0.023372889;0.92364955;32.3;0.11640419;0.52053744;3.13;67.994095;72.804085;0;13.79;3756.335163;3365291286;-2.7684083;1;0;1;1;0;0;0;0;0;0;0;0;0
4630;Latvia;LVA;31;2000;63.77407;1.6774621;0.918;0.893;0.885;;;0;0.02619648;1.1301835;32.8;0.119608074;0.51214755;2.14;65.3687;71.18902;0;14.21;3874.287325;3541291097;-1.5419546;1;0;1;1;0;0;0;0;0;0;0;0;0
4631;Latvia;LVA;31;2001;68.778366;1.6774621;0.918;0.893;0.885;;;0;0.024566174;1.0401554;33.3;0.13701834;0.4987878;3.02;67.18704;73.736465;0;13.82;4126.588082;4383632174;-1.0731641;0;0;1;1;0;0;0;0;0;0;0;0;0
4632;Latvia;LVA;31;2002;74.52471;1.6618088;0.918;0.895;0.874;;;0;0.019203186;0.9410255;33.8;0.12905964;0.47565168;1.99;63.78539;73.95331;0;13.83;4426.625197;4670606574;-1.7164803;1;0;1;1;0;0;0;0;0;0;0;0;0
4633;Latvia;LVA;31;2003;81.59573;1.6834409;0.918;0.902;0.881;;;0;0.029001951;0.9518804;34.4;0.12699236;0.47868854;2.03;67.49105;75.50985;0;12.06;4827.844221;5792071137;-0.8304573;0;0;1;1;0;0;0;0;0;0;0;0;0
4634;Latvia;LVA;31;2004;89.365875;1.6834409;0.918;0.902;0.881;;;0;0.06008196;0.9791054;34.8;0.1262842;0.48099047;2.07;74.633224;80.62813;0;11.71;5353.682979;7060636029;-0.28720203;1;0;1;1;0;0;0;0;0;0;0;0;0
4635;Latvia;LVA;31;2005;100;1.6834409;0.918;0.902;0.881;;;0;0.06530523;0.9550683;35.1;0.10124933;0.5154879;1.84;74.61233;80.18431;0;10.03;5979.639644;7832850344;-0.47094646;0;0;1;1;0;0;0;0;0;0;0;0;0
4636;Latvia;LVA;31;2006;113.01831;1.6429313;0.918;0.884;0.872;;;0;0.06331444;0.9966301;35.2;0.083292626;0.52903044;1.85;78.709236;78.35775;0;7.03;7164.894747;9815154893;0.01881155;0;0;1;1;0;0;0;0;0;0;0;0;0
4637;Latvia;LVA;31;2007;125.36984;1.5860307;0.918;0.827;0.886;;;0;0.09615517;0.90457183;35.4;0.06498793;0.55307317;1.81;80.402916;77.8244;1;6.05;8029.316351;11600936971;0.9224267;1;0;1;1;0;0;0;0;0;0;0;0;0
4638;Latvia;LVA;31;2008;122.47885;1.5808955;0.929;0.827;0.872;;;1;0.14325428;1.0249693;35.5;0.15457503;0.5915417;1.77;77.23068;77.95129;0;7.74;7435.609678;9946791941;-2.7772117;0;0;1;1;0;0;0;0;0;0;0;0;0
4639;Latvia;LVA;31;2009;106.7619;1.6127449;0.936;0.827;0.884;;;0;0.03473091;0.86232036;35.5;0.31606573;0.58402485;1.51;71.46339;77.85096;3;17.52;6371.976822;5945655459;;1;0;1;1;0;0;0;0;0;0;0;0;0
4640;Latvia;LVA;31;2010;104.203476;1.6310849;0.936;0.84;0.884;;;0;-0.010905743;1.1395144;35.5;0.3930644;0.5601599;1.61;74.76075;81.082466;0;19.48;6645.524669;4829404497;-5.055843;0;0;1;1;0;0;0;0;0;0;0;0;0
4641;Latvia;LVA;31;2011;112.98278;1.6990037;0.936;0.881;0.89;;;0;0.042779446;1.3520417;35.5;0.36556897;0.506905;1.09;75.86914;82.54933;0;16.21;6976.734551;6764389431;-1.7577492;0;0;1;1;0;0;0;0;0;0;0;0;0
4642;Latvia;LVA;31;2012;119.25657;1.7007151;0.94;0.887;0.882;;;0;0.02232647;1.5209365;35.4;0.35938874;0.51267576;1.02;78.25943;82.98351;0;15.05;7364.068664;7083525280;1.7013028;0;0;1;1;0;0;0;0;0;0;0;0;0
4643;Latvia;LVA;31;2013;123.32542;1.7347608;0.957;0.891;0.882;;;0;-0.000294685;1.4339521;35.2;0.35516047;0.52982885;1.04;78.92694;82.25896;0;11.87;7858.050023;6396795605;0.8842077;0;0;1;1;0;0;0;0;0;0;0;0;0
4644;Latvia;LVA;31;2014;125.8289;1.7589225;0.952;0.895;0.898;;;0;0.006186009;1.4657719;35.1;0.38158432;0.54458857;1.2838277;77.555115;84.068016;0;10.85;7980.973997;6122670474;-0.19770224;1;0;1;1;0;0;0;0;0;0;0;0;0
4645;Latvia;LVA;31;2015;131.94644;1.7772624;0.952;0.908;0.898;;;0;0.001740933;1.442639;34.9;0.34587932;0.5673825;1.298756;79.08069;83.633316;1;9.87;8226.283251;6477341803;0.2555439;0;0;1;1;0;0;0;0;0;0;0;0;0
4646;Latvia;LVA;31;2016;136.31755;1.7571082;0.952;0.908;0.886;;;0;0.001405239;1.4112856;34.9;0.3892508;0.5884967;1.2340668;78.57489;84.50993;2;9.64;8578.695661;6417363755;0.83596474;1;0;1;1;0;0;0;0;0;0;0;0;0
4647;Latvia;LVA;31;2017;142.00172;1.7571082;0.952;0.908;0.886;;;0;0.028882504;1.4573781;34.9;0.36113933;0.5757003;1.1693779;79.24216;84.91429;3;8.72;8916.586881;7085106336;0.2805403;0;0;1;1;0;0;0;0;0;0;0;0;0
4648;Latvia;LVA;31;2018;148.87173;1.7731848;0.965;0.904;0.886;;;0;0.025028706;1.4573781;34.9;;;1.1693779;;;3;7.41;9224.040975;8092495222;-0.21070752;0;0;1;1;0;0;0;0;0;0;0;0;0
4649;Latvia;LVA;31;2019;152.9492;1.7548447;0.965;0.891;0.886;;;0;0.025028706;1.4573781;;;;;;;8;6.31;9490.957313;8910086395;;0;0;1;1;0;0;0;0;0;0;0;0;0
4650;Lithuania;LTU;32;1870;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;;
4651;Lithuania;LTU;32;1871;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;;
4652;Lithuania;LTU;32;1872;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;;
4653;Lithuania;LTU;32;1873;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;;
4654;Lithuania;LTU;32;1874;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;;
4655;Lithuania;LTU;32;1875;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4656;Lithuania;LTU;32;1876;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4657;Lithuania;LTU;32;1877;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4658;Lithuania;LTU;32;1878;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4659;Lithuania;LTU;32;1879;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4660;Lithuania;LTU;32;1880;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4661;Lithuania;LTU;32;1881;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4662;Lithuania;LTU;32;1882;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4663;Lithuania;LTU;32;1883;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4664;Lithuania;LTU;32;1884;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4665;Lithuania;LTU;32;1885;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4666;Lithuania;LTU;32;1886;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4667;Lithuania;LTU;32;1887;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4668;Lithuania;LTU;32;1888;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4669;Lithuania;LTU;32;1889;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4670;Lithuania;LTU;32;1890;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4671;Lithuania;LTU;32;1891;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4672;Lithuania;LTU;32;1892;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4673;Lithuania;LTU;32;1893;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4674;Lithuania;LTU;32;1894;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4675;Lithuania;LTU;32;1895;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4676;Lithuania;LTU;32;1896;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4677;Lithuania;LTU;32;1897;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4678;Lithuania;LTU;32;1898;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4679;Lithuania;LTU;32;1899;;;;;;;;;;;;;;;;;;;;;;0;0;;1;;;;;0;0;0;0;0
4680;Lithuania;LTU;32;1900;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4681;Lithuania;LTU;32;1901;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4682;Lithuania;LTU;32;1902;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4683;Lithuania;LTU;32;1903;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4684;Lithuania;LTU;32;1904;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4685;Lithuania;LTU;32;1905;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4686;Lithuania;LTU;32;1906;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4687;Lithuania;LTU;32;1907;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4688;Lithuania;LTU;32;1908;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4689;Lithuania;LTU;32;1909;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4690;Lithuania;LTU;32;1910;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4691;Lithuania;LTU;32;1911;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4692;Lithuania;LTU;32;1912;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4693;Lithuania;LTU;32;1913;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4694;Lithuania;LTU;32;1914;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4695;Lithuania;LTU;32;1915;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4696;Lithuania;LTU;32;1916;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4697;Lithuania;LTU;32;1917;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;0;0;0;0;0;0;0;0
4698;Lithuania;LTU;32;1918;;-0.9043261;0.715;0;0.47;;;;;;;;;;;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
4699;Lithuania;LTU;32;1919;;-0.7489299;0.806;0;0.472;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4700;Lithuania;LTU;32;1920;;0.029333683;0.815;0.541;0.472;;;;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;0;0
4701;Lithuania;LTU;32;1921;;0.45552304;0.815;0.755;0.546;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4702;Lithuania;LTU;32;1922;;0.46116614;0.815;0.759;0.546;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4703;Lithuania;LTU;32;1923;;0.46963075;0.815;0.765;0.546;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4704;Lithuania;LTU;32;1924;;0.39875516;0.815;0.76;0.508;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4705;Lithuania;LTU;32;1925;;0.39875516;0.815;0.76;0.508;;;;;;;;;;;;1;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4706;Lithuania;LTU;32;1926;;0.029776508;0.815;0.732;0.482;;;;;;;;;;;;0;;;;;1;0;1;1;0;0;0;0;0;0;0;0;0
4707;Lithuania;LTU;32;1927;;-1.7167575;0.788;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4708;Lithuania;LTU;32;1928;;-2.0142622;0.781;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4709;Lithuania;LTU;32;1929;;-2.0142622;0.781;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4710;Lithuania;LTU;32;1930;;-1.9975549;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4711;Lithuania;LTU;32;1931;;-1.9975549;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4712;Lithuania;LTU;32;1932;;-1.9975549;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4713;Lithuania;LTU;32;1933;;-1.9975549;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4714;Lithuania;LTU;32;1934;;-1.9975549;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4715;Lithuania;LTU;32;1935;;-2.0690074;0.791;0;0.254;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4716;Lithuania;LTU;32;1936;;-1.7895406;0.791;0.21;0.244;;;;;;;;;;;;1;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4717;Lithuania;LTU;32;1937;;-2.0874732;0.79;0;0.244;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4718;Lithuania;LTU;32;1938;;-2.0874732;0.79;0;0.244;;;;;;;;;;;;0;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0
4719;Lithuania;LTU;32;1939;;-2.0874732;0.79;0;0.244;;;;;;;;;;;;0;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
4720;Lithuania;LTU;32;1940;;;;;;;;;;;;;;;;;;;;;;0;1;1;1;0;0;0;0;0;0;0;0;0
4721;Lithuania;LTU;32;1941;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4722;Lithuania;LTU;32;1942;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4723;Lithuania;LTU;32;1943;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4724;Lithuania;LTU;32;1944;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4725;Lithuania;LTU;32;1945;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;0;0;0;0;0;0;0;0
4726;Lithuania;LTU;32;1946;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4727;Lithuania;LTU;32;1947;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4728;Lithuania;LTU;32;1948;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4729;Lithuania;LTU;32;1949;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4730;Lithuania;LTU;32;1950;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4731;Lithuania;LTU;32;1951;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4732;Lithuania;LTU;32;1952;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4733;Lithuania;LTU;32;1953;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4734;Lithuania;LTU;32;1954;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4735;Lithuania;LTU;32;1955;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4736;Lithuania;LTU;32;1956;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4737;Lithuania;LTU;32;1957;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4738;Lithuania;LTU;32;1958;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4739;Lithuania;LTU;32;1959;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4740;Lithuania;LTU;32;1960;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4741;Lithuania;LTU;32;1961;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4742;Lithuania;LTU;32;1962;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4743;Lithuania;LTU;32;1963;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4744;Lithuania;LTU;32;1964;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4745;Lithuania;LTU;32;1965;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4746;Lithuania;LTU;32;1966;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4747;Lithuania;LTU;32;1967;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4748;Lithuania;LTU;32;1968;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4749;Lithuania;LTU;32;1969;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4750;Lithuania;LTU;32;1970;;;;;;;;;;;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4751;Lithuania;LTU;32;1971;;;;;;;;;;;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4752;Lithuania;LTU;32;1972;;;;;;;;;;;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4753;Lithuania;LTU;32;1973;73.612045;;;;;;;0;0.13601904;0.3668642;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4754;Lithuania;LTU;32;1974;74.16139;;;;;;;0;0.1916057;0.44200718;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4755;Lithuania;LTU;32;1975;74.71075;;;;;;;0;0.16248845;0.4201336;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4756;Lithuania;LTU;32;1976;75.26009;;;;;;;0;0.14446479;0.4430746;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4757;Lithuania;LTU;32;1977;75.80945;;;;;;;0;0.15215468;0.45482254;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4758;Lithuania;LTU;32;1978;76.358795;;;;;;;0;0.1435024;0.45296693;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4759;Lithuania;LTU;32;1979;76.90815;;;;;;;0;0.16613558;0.4826116;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4760;Lithuania;LTU;32;1980;77.4575;;;;;;;0;0.19972427;0.4908897;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4761;Lithuania;LTU;32;1981;80.23036;;;;;;;0;0.1783563;0.48231995;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
4762;Lithuania;LTU;32;1982;83.04589;;;;;;;0;0.18878226;0.45514697;;;0.5046079;;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0
